"STATION","NAME","DATE","TMAX","TMIN"
"US1TNDV0196","NASHVILLE 2.7 ENE, TN US","2025-12-28",,
"US1TNDV0196","NASHVILLE 2.7 ENE, TN US","2025-12-29",,
"US1TNDV0196","NASHVILLE 2.7 ENE, TN US","2025-12-30",,
"US1TNDV0196","NASHVILLE 2.7 ENE, TN US","2025-12-31",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-01","55","36"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-02","38","24"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-03","47","27"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-04","42","26"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-05","40","29"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-06","53","31"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-07","31","26"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-08","30","26"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-09","32","14"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-10","35","15"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-11","35","28"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-12","36","22"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-13","48","23"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-15","49","19"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-16","40","19"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-17","53","23"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-18","61","28"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-19","48","27"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-20","29","8"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-21","22","8"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-22","24","5"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-23","32","6"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-24","44","17"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-25","37","19"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-26","52","20"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-27","50","30"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-29","57","32"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-30","63","33"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-01-31","65","40"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-01","62","42"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-02","51","37"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-03","68","37"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-04","73","40"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-05","59","45"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-06","69","52"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-07",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-08","70","40"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-09","70","36"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-10","40","30"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-11","50","30"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-12","41","37"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-13","55","30"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-14","36","20"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-15","47","20"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-16","68","34"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-17","34","24"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-18",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-19","36","18"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-20","26","13"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-21","21","7"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-22","35","7"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-23","54","16"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-24","54","21"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-25","64","27"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-26","72","35"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-27","77","37"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-02-28",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-01","70","40"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-02",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-03","47","25"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-04","64","27"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-05","70","46"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-06","46","35"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-07","52","34"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-08",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-09","58","41"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-10","67","30"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-11","71","30"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-12","80","38"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-13","79","44"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-14","82","50"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-15","79","52"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-16","71","51"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-17","52","32"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-18","63","33"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-19","78","38"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-20","74","45"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-21","59","26"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-22","66","31"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-23","67","39"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-24","71","44"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-25","68","48"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-26","70","39"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-27","70","39"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-28","78","43"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-29","82","51"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-30","73","64"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-03-31","76","59"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-01","61","44"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-02","70","44"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-03",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-04",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-05","85","64"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-06","85","63"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-07","63","43"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-08","60","37"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-09","60","30"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-10","72","30"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-11","77","43"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-12",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-13","79",
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-14","79",
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-15","85","55"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-16","66","37"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-17",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-18",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-19","87","63"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-20","81","60"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-21","84","60"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-22","78","52"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-23","83","53"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-24","84","63"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-25","78","64"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-26","74","62"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-27","75","50"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-28","73","50"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-29","87","53"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-04-30","87","63"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-01","86","63"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-02","77","63"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-03","78","60"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-04","73","52"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-05","59","48"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-06","60","46"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-07","75","47"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-08","68","58"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-09","78","56"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-10","73","49"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-11","79","57"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-12","84","64"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-13","82","60"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-14","79","60"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-15","83","60"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-16","86","60"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-17","85","61"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-18","85","59"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-19","81","64"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-20","87","65"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-21","82","60"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-22","78","59"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-23","78","57"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-24","77","54"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-25","71","55"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-26","76","55"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-27",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-28","79","65"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-29","79","62"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-30",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-05-31","81","69"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-01","78","56"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-02",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-03","88","64"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-04","85","65"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-05","84","68"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-06","85","64"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-07","87","68"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-08","82","70"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-09","82","63"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-10","81","61"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-11","84","59"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-12","88","60"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-13","89","70"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-14","79","70"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-15","82","69"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-16","85","70"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-17","88","70"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-18",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-19","88","68"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-20","83","66"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-21","92","68"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-22","94","69"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-23",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-24","97","72"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-25","97","72"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-26","99","74"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-27","95","74"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-28","91","69"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-29","88","70"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-06-30","89","72"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-01","82","74"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-02","89","66"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-03","90","66"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-04","92","67"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-05","95","70"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-06","96","70"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-07","94","72"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-08","92","69"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-09","92","69"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-10","81","71"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-11","91","71"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-12",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-13","92","70"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-14","92","71"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-15","92","70"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-16","92","75"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-17","93","74"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-18","95","74"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-19","95","74"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-20",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-21","92","75"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-22",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-23","94","73"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-24","96","74"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-25","93","73"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-26",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-27","92","75"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-28","94","75"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-29","95","76"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-30","96","74"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-07-31","97","72"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-01","95","72"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-02",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-03","85","65"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-04","88","71"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-05","83","67"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-06","91","68"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-07","93","68"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-08","91","68"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-09","94","71"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-10","92","69"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-11","93","69"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-12","94","71"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-13","92","73"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-14","90","70"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-15","94","70"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-16","98","72"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-17","99","71"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-18","99","70"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-19",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-20","101","72"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-21","91","67"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-22","86","66"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-23","86","67"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-24","87","77"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-25","87","55"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-26","83","53"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-27","81","51"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-28","83","51"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-29","84","55"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-30","91","55"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-08-31","90","57"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-01","88","57"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-02","90","59"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-03","84","59"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-04","89","65"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-05","85","65"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-06","91","61"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-07","71","50"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-08","79","48"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-09","83","48"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-10","85","52"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-11","88","62"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-12","94","62"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-13","93","59"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-14","93","59"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-15","92","66"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-16","93","64"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-17","93","62"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-18",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-19","95","61"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-20","94","60"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-21","92","64"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-22","86","67"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-23","83","67"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-24","83","68"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-25","82","61"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-26","81","61"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-27","83","58"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-28",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-29","90","57"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-09-30","89","57"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-01",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-02","88","61"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-03","88","61"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-04","76","61"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-05","84","56"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-06","84","56"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-07","86","69"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-08","79","64"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-09","77","48"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-10","75","47"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-11","78","47"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-12","81","50"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-13","81","49"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-14","79","51"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-15","82","50"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-16","83","50"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-17","82","52"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-18",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-19",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-20","65","41"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-21",,
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-22","73","41"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-23","67","40"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-24","68","42"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-25","62","41"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-26","72","45"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-27","59","52"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-28","58","53"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-29","64","53"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-30","54","48"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-10-31","60","40"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-01","60","39"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-02","61","43"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-03","51","33"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-04","65","33"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-05","71","39"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-06","75","46"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-07","71","46"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-08","73","53"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-09","71","48"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-10","48","30"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-11","41","31"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-12","52","41"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-13","67","34"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-14","66","36"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-15","75","41"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-16","71","45"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-17","66","32"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-18","63","32"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-19","76","52"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-20","68","55"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-21","68","55"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-22","69","55"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-23","61","50"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-24","63","44"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-25","62","45"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-26","67","51"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-27","51","38"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-28","47","24"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-29","43","24"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-11-30","52","38"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-12-01","43","24"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-12-02","41","25"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-12-03","39","33"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-12-04","39","31"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-12-05","35","32"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-12-06","35","30"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-12-07","41","30"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-12-08","44","32"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-12-09","38","23"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-12-10","48","25"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-12-11","55","23"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-12-12","43","27"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-12-13","54","30"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-12-14","48","15"
"USC00401663","CHEATHAM LOCK AND DAM, TN US","2025-12-15","23","9"
